Location,lat,long,year,plot,block,variety,inoculum,dap,dt,inc_germ,inc_germ_new,inc_germ_cum,date,inc_all4,inc_all4_new,inc_all4_cum,sy_inc,syinc_new,syinc_cum,germ_dy/dt,sy_dy/dt,can_cover
Live Oak,30.306,-82.901,2020,413,4,TUF297,Scl3,68,14,0,0,0,7/22/2020,0,0,0,0,0,0,0,0,93.42105263
Live Oak,30.306,-82.901,2020,413,4,TUF297,Scl3,82,14,10,10,10,8/5/2020,10,10,10,0,0,0,0.714285714,0,96
Live Oak,30.306,-82.901,2020,413,4,TUF297,Scl3,96,14,20,15,25,8/19/2020,20,15,25,0,0,0,1.071428571,0,100
Live Oak,30.306,-82.901,2020,413,4,TUF297,Scl3,110,14,0,0,25,9/2/2020,0,0,25,0,0,0,0,0,100
Live Oak,30.306,-82.901,2020,413,4,TUF297,Scl3,130,20,0,0,25,9/22/2020,0,0,25,0,0,0,0,0,100
Live Oak,30.306,-82.901,2020,414,4,TUF297,Grn control,54,54,0,0,0,7/8/2020,0,0,0,0,0,0,0,0,47.36842105
Live Oak,30.306,-82.901,2020,414,4,TUF297,Grn control,68,14,0,0,0,7/22/2020,0,0,0,0,0,0,0,0,90.13157895
Live Oak,30.306,-82.901,2020,414,4,TUF297,Grn control,82,14,0,0,0,8/5/2020,0,0,0,0,0,0,0,0,96
Live Oak,30.306,-82.901,2020,414,4,TUF297,Grn control,96,14,15,15,15,8/19/2020,15,15,15,0,0,0,1.071428571,0,100
Live Oak,30.306,-82.901,2020,414,4,TUF297,Grn control,110,14,0,0,15,9/2/2020,0,0,15,0,0,0,0,0,100
Live Oak,30.306,-82.901,2020,414,4,TUF297,Grn control,130,20,0,0,15,9/22/2020,5,0,15,5,5,5,0,0.25,100
Live Oak,30.306,-82.901,2020,415,4,TUF297,Grn1,54,54,0,0,0,7/8/2020,0,0,0,0,0,0,0,0,42.10526316
Live Oak,30.306,-82.901,2020,415,4,TUF297,Grn1,68,14,0,0,0,7/22/2020,0,0,0,0,0,0,0,0,73.02631579
Live Oak,30.306,-82.901,2020,415,4,TUF297,Grn1,82,14,10,10,10,8/5/2020,10,10,10,0,0,0,0.714285714,0,96
Live Oak,30.306,-82.901,2020,415,4,TUF297,Grn1,96,14,20,15,25,8/19/2020,20,15,25,0,0,0,1.071428571,0,100
Live Oak,30.306,-82.901,2020,415,4,TUF297,Grn1,110,14,5,5,30,9/2/2020,5,5,30,0,0,0,0.357142857,0,100
Live Oak,30.306,-82.901,2020,415,4,TUF297,Grn1,130,20,0,0,30,9/22/2020,10,10,40,10,10,10,0,0.5,100
Live Oak,30.306,-82.901,2020,416,4,TUF297,Scl2,54,54,0,0,0,7/8/2020,0,0,0,0,0,0,0,0,39.47368421
Live Oak,30.306,-82.901,2020,416,4,TUF297,Scl2,68,14,0,0,0,7/22/2020,0,0,0,0,0,0,0,0,90.13157895
Live Oak,30.306,-82.901,2020,416,4,TUF297,Scl2,82,14,0,0,0,8/5/2020,0,0,0,0,0,0,0,0,98
Live Oak,30.306,-82.901,2020,416,4,TUF297,Scl2,96,14,5,5,5,8/19/2020,5,5,5,0,0,0,0.357142857,0,100
Live Oak,30.306,-82.901,2020,416,4,TUF297,Scl2,110,14,0,0,5,9/2/2020,0,0,5,0,0,0,0,0,100
Live Oak,30.306,-82.901,2020,416,4,TUF297,Scl2,130,20,0,0,5,9/22/2020,0,0,5,0,0,0,0,0,100
Live Oak,30.306,-82.901,2020,417,4,TUF297,Grn2,54,54,0,0,0,7/8/2020,0,0,0,0,0,0,0,0,55.26315789
Live Oak,30.306,-82.901,2020,417,4,TUF297,Grn2,68,14,0,0,0,7/22/2020,0,0,0,0,0,0,0,0,85.52631579
Live Oak,30.306,-82.901,2020,417,4,TUF297,Grn2,82,14,5,5,5,8/5/2020,5,5,5,0,0,0,0.357142857,0,100
Live Oak,30.306,-82.901,2020,417,4,TUF297,Grn2,96,14,10,10,15,8/19/2020,10,10,15,0,0,0,0.714285714,0,100
Live Oak,30.306,-82.901,2020,417,4,TUF297,Grn2,110,14,0,0,15,9/2/2020,0,0,15,0,0,0,0,0,100
Live Oak,30.306,-82.901,2020,417,4,TUF297,Grn2,130,20,0,0,15,9/22/2020,20,15,30,20,20,20,0,1,100
Live Oak,30.306,-82.901,2020,421,4,TUF297,Grn3,54,54,0,0,0,7/8/2020,0,0,0,0,0,0,0,0,61.18421053
Live Oak,30.306,-82.901,2020,421,4,TUF297,Grn3,68,14,5,5,5,7/22/2020,5,5,5,0,0,0,0.357142857,0,94.73684211
Live Oak,30.306,-82.901,2020,421,4,TUF297,Grn3,82,14,25,20,25,8/5/2020,25,20,25,0,0,0,1.428571429,0,97
Live Oak,30.306,-82.901,2020,421,4,TUF297,Grn3,96,14,25,10,35,8/19/2020,25,10,35,0,0,0,0.714285714,0,100
Live Oak,30.306,-82.901,2020,421,4,TUF297,Grn3,110,14,5,0,35,9/2/2020,5,0,35,0,0,0,0,0,100
Live Oak,30.306,-82.901,2020,421,4,TUF297,Grn3,130,20,0,0,35,9/22/2020,15,10,45,15,15,15,0,0.75,100
Live Oak,30.306,-82.901,2020,422,4,TUF297,Scl1,54,54,0,0,0,7/8/2020,0,0,0,0,0,0,0,0,57.23684211
Live Oak,30.306,-82.901,2020,422,4,TUF297,Scl1,68,14,0,0,0,7/22/2020,0,0,0,0,0,0,0,0,96.71052632
Live Oak,30.306,-82.901,2020,422,4,TUF297,Scl1,82,14,15,15,15,8/5/2020,15,15,15,0,0,0,1.071428571,0,96
Live Oak,30.306,-82.901,2020,422,4,TUF297,Scl1,96,14,25,20,35,8/19/2020,25,20,35,0,0,0,1.428571429,0,100
Live Oak,30.306,-82.901,2020,422,4,TUF297,Scl1,110,14,10,5,40,9/2/2020,10,5,40,0,0,0,0.357142857,0,100
Live Oak,30.306,-82.901,2020,422,4,TUF297,Scl1,130,20,0,0,40,9/22/2020,0,0,40,0,0,0,0,0,100
Marianna,30.857,-85.168,2019,101,1,TUF297,Scl3,42,42,0,0,0,7/3/2019,0,0,0,0,0,0,0,0,
Marianna,30.857,-85.168,2019,101,1,TUF297,Scl3,51,9,5,5,5,7/12/2019,10,10,10,5,5,5,0.555555556,0.555555556,
Marianna,30.857,-85.168,2019,101,1,TUF297,Scl3,63,12,45,40,45,7/24/2019,65,60,70,25,25,30,3.333333333,2.083333333,
Marianna,30.857,-85.168,2019,101,1,TUF297,Scl3,78,15,5,0,45,8/8/2019,45,30,100,45,35,65,0,2.333333333,
Marianna,30.857,-85.168,2019,101,1,TUF297,Scl3,93,15,10,5,50,8/23/2019,25,0,100,25,10,75,0.333333333,0.666666667,
Marianna,30.857,-85.168,2019,101,1,TUF297,Scl3,106,13,0,0,50,9/5/2019,20,0,100,20,0,75,0,0,
Marianna,30.857,-85.168,2019,101,1,TUF297,Scl3,121,15,10,0,50,9/20/2019,10,0,100,5,0,75,0,0,
Marianna,30.857,-85.168,2019,101,1,TUF297,Scl3,133,12,10,10,60,10/2/2019,70,0,100,70,20,95,0.833333333,1.666666667,
Marianna,30.857,-85.168,2019,102,1,TUF297,Control,42,42,0,0,0,7/3/2019,0,0,0,0,0,0,0,0,
Marianna,30.857,-85.168,2019,102,1,TUF297,Control,51,9,0,0,0,7/12/2019,0,0,0,0,0,0,0,0,
Marianna,30.857,-85.168,2019,102,1,TUF297,Control,63,12,5,5,5,7/24/2019,5,5,5,0,0,0,0.416666667,0,
Marianna,30.857,-85.168,2019,102,1,TUF297,Control,78,15,30,30,35,8/8/2019,50,45,50,40,40,40,2,2.666666667,
Marianna,30.857,-85.168,2019,102,1,TUF297,Control,93,15,0,0,35,8/23/2019,0,0,50,0,0,40,0,0,
Marianna,30.857,-85.168,2019,102,1,TUF297,Control,106,13,10,10,45,9/5/2019,15,10,60,15,15,55,0.769230769,1.153846154,
Marianna,30.857,-85.168,2019,102,1,TUF297,Control,121,15,5,5,50,9/20/2019,5,5,65,0,0,55,0.333333333,0,
Marianna,30.857,-85.168,2019,102,1,TUF297,Control,133,12,5,5,55,10/2/2019,30,10,75,30,15,70,0.416666667,1.25,
Marianna,30.857,-85.168,2019,103,1,TUF297,Scl2,42,42,0,0,0,7/3/2019,0,0,0,0,0,0,0,0,
Marianna,30.857,-85.168,2019,103,1,TUF297,Scl2,51,9,0,0,0,7/12/2019,0,0,0,0,0,0,0,0,
Marianna,30.857,-85.168,2019,103,1,TUF297,Scl2,63,12,35,35,35,7/24/2019,35,35,35,15,15,15,2.916666667,1.25,
Marianna,30.857,-85.168,2019,103,1,TUF297,Scl2,78,15,20,10,45,8/8/2019,30,20,55,25,25,40,0.666666667,1.666666667,
Marianna,30.857,-85.168,2019,103,1,TUF297,Scl2,93,15,40,30,75,8/23/2019,40,25,80,30,25,65,2,1.666666667,
Marianna,30.857,-85.168,2019,103,1,TUF297,Scl2,106,13,15,5,80,9/5/2019,25,10,90,20,10,75,0.384615385,0.769230769,
Marianna,30.857,-85.168,2019,103,1,TUF297,Scl2,121,15,5,0,80,9/20/2019,5,0,90,0,0,75,0,0,
Marianna,30.857,-85.168,2019,103,1,TUF297,Scl2,133,12,5,5,85,10/2/2019,25,5,95,45,30,105,0.416666667,2.5,
Marianna,30.857,-85.168,2019,104,1,TUF297,Scl1,42,42,0,0,0,7/3/2019,0,0,0,0,0,0,0,0,
Marianna,30.857,-85.168,2019,104,1,TUF297,Scl1,51,9,0,0,0,7/12/2019,0,0,0,0,0,0,0,0,
Marianna,30.857,-85.168,2019,104,1,TUF297,Scl1,63,12,10,10,10,7/24/2019,10,10,10,0,0,0,0.833333333,0,
Marianna,30.857,-85.168,2019,104,1,TUF297,Scl1,78,15,0,0,10,8/8/2019,5,5,15,5,5,5,0,0.333333333,
Marianna,30.857,-85.168,2019,104,1,TUF297,Scl1,93,15,20,15,25,8/23/2019,20,15,30,10,10,15,1,0.666666667,
Marianna,30.857,-85.168,2019,104,1,TUF297,Scl1,106,13,20,15,40,9/5/2019,25,20,50,25,20,35,1.153846154,1.538461538,
Marianna,30.857,-85.168,2019,104,1,TUF297,Scl1,121,15,10,5,45,9/20/2019,10,5,55,0,0,35,0.333333333,0,
Marianna,30.857,-85.168,2019,104,1,TUF297,Scl1,133,12,10,10,55,10/2/2019,15,10,65,15,10,45,0.833333333,0.833333333,
Marianna,30.857,-85.168,2019,105,1,TUF297,Grn control,42,42,0,0,0,7/3/2019,0,0,0,0,0,0,0,0,
Marianna,30.857,-85.168,2019,105,1,TUF297,Grn control,51,9,0,0,0,7/12/2019,0,0,0,0,0,0,0,0,
Marianna,30.857,-85.168,2019,105,1,TUF297,Grn control,63,12,5,5,5,7/24/2019,5,5,5,0,0,0,0.416666667,0,
Marianna,30.857,-85.168,2019,105,1,TUF297,Grn control,78,15,0,0,5,8/8/2019,0,0,5,0,0,0,0,0,
Marianna,30.857,-85.168,2019,105,1,TUF297,Grn control,93,15,10,10,15,8/23/2019,10,10,15,5,5,5,0.666666667,0.333333333,
Marianna,30.857,-85.168,2019,105,1,TUF297,Grn control,106,13,0,0,15,9/5/2019,5,5,20,5,5,10,0,0.384615385,
Marianna,30.857,-85.168,2019,105,1,TUF297,Grn control,121,15,5,5,20,9/20/2019,5,5,25,0,0,10,0.333333333,0,
Marianna,30.857,-85.168,2019,105,1,TUF297,Grn control,133,12,10,10,30,10/2/2019,45,40,65,45,40,50,0.833333333,3.333333333,
Marianna,30.857,-85.168,2019,106,1,TUF297,Grn1,42,42,0,0,0,7/3/2019,0,0,0,0,0,0,0,0,
Marianna,30.857,-85.168,2019,106,1,TUF297,Grn1,51,9,0,0,0,7/12/2019,0,0,0,0,0,0,0,0,
Marianna,30.857,-85.168,2019,106,1,TUF297,Grn1,63,12,50,50,50,7/24/2019,50,50,50,0,0,0,4.166666667,0,
Marianna,30.857,-85.168,2019,106,1,TUF297,Grn1,78,15,5,0,50,8/8/2019,25,10,60,25,25,25,0,1.666666667,
Marianna,30.857,-85.168,2019,106,1,TUF297,Grn1,93,15,30,10,60,8/23/2019,40,5,65,25,5,30,0.666666667,0.333333333,
Marianna,30.857,-85.168,2019,106,1,TUF297,Grn1,106,13,10,5,65,9/5/2019,20,5,70,15,0,30,0.384615385,0,
Marianna,30.857,-85.168,2019,106,1,TUF297,Grn1,121,15,25,15,80,9/20/2019,50,15,85,40,15,45,1,1,
Marianna,30.857,-85.168,2019,106,1,TUF297,Grn1,133,12,10,0,80,10/2/2019,35,5,90,30,10,55,0,0.833333333,
Marianna,30.857,-85.168,2019,107,1,TUF297,Grn2,42,42,0,0,0,7/3/2019,0,0,0,0,0,0,0,0,
Marianna,30.857,-85.168,2019,107,1,TUF297,Grn2,51,9,0,0,0,7/12/2019,0,0,0,0,0,0,0,0,
Marianna,30.857,-85.168,2019,107,1,TUF297,Grn2,63,12,10,10,10,7/24/2019,10,10,10,0,0,0,0.833333333,0,
Marianna,30.857,-85.168,2019,107,1,TUF297,Grn2,78,15,0,0,10,8/8/2019,0,0,10,0,0,0,0,0,
Marianna,30.857,-85.168,2019,107,1,TUF297,Grn2,93,15,10,5,15,8/23/2019,15,10,20,10,10,10,0.333333333,0.666666667,
Marianna,30.857,-85.168,2019,107,1,TUF297,Grn2,106,13,0,0,15,9/5/2019,15,10,30,15,15,25,0,1.153846154,
Marianna,30.857,-85.168,2019,107,1,TUF297,Grn2,121,15,20,15,30,9/20/2019,20,10,40,10,5,30,1,0.333333333,
Marianna,30.857,-85.168,2019,107,1,TUF297,Grn2,133,12,5,5,35,10/2/2019,20,10,50,20,10,40,0.416666667,0.833333333,
Marianna,30.857,-85.168,2019,108,1,TUF297,Grn3,42,42,0,0,0,7/3/2019,0,0,0,0,0,0,0,0,
Marianna,30.857,-85.168,2019,108,1,TUF297,Grn3,51,9,0,0,0,7/12/2019,0,0,0,0,0,0,0,0,
Marianna,30.857,-85.168,2019,108,1,TUF297,Grn3,63,12,5,5,5,7/24/2019,5,5,5,0,0,0,0.416666667,0,
Marianna,30.857,-85.168,2019,108,1,TUF297,Grn3,78,15,0,0,5,8/8/2019,15,15,20,15,15,15,0,1,
Marianna,30.857,-85.168,2019,108,1,TUF297,Grn3,93,15,25,25,30,8/23/2019,25,20,40,20,15,30,1.666666667,1,
Marianna,30.857,-85.168,2019,108,1,TUF297,Grn3,106,13,30,20,50,9/5/2019,55,30,70,45,25,55,1.538461538,1.923076923,
Marianna,30.857,-85.168,2019,108,1,TUF297,Grn3,121,15,15,5,55,9/20/2019,40,5,75,25,5,60,0.333333333,0.333333333,
Marianna,30.857,-85.168,2019,108,1,TUF297,Grn3,133,12,5,0,55,10/2/2019,50,0,75,45,0,60,0,0,
Marianna,30.857,-85.168,2019,109,1,GA06G,Grn2,42,42,0,0,0,7/3/2019,10,10,10,10,10,10,0,0.238095238,
Marianna,30.857,-85.168,2019,109,1,GA06G,Grn2,51,9,0,0,0,7/12/2019,15,10,20,15,10,20,0,1.111111111,
Marianna,30.857,-85.168,2019,109,1,GA06G,Grn2,63,12,0,0,0,7/24/2019,0,0,20,0,0,20,0,0,
Marianna,30.857,-85.168,2019,109,1,GA06G,Grn2,78,15,5,5,5,8/8/2019,45,25,45,45,25,45,0.333333333,1.666666667,
Marianna,30.857,-85.168,2019,109,1,GA06G,Grn2,93,15,20,20,25,8/23/2019,40,10,55,40,10,55,1.333333333,0.666666667,
Marianna,30.857,-85.168,2019,109,1,GA06G,Grn2,106,13,5,5,30,9/5/2019,40,5,60,40,5,60,0.384615385,0.384615385,
Marianna,30.857,-85.168,2019,109,1,GA06G,Grn2,121,15,5,5,35,9/20/2019,65,20,80,65,20,80,0.333333333,1.333333333,
Marianna,30.857,-85.168,2019,109,1,GA06G,Grn2,133,12,15,5,40,10/2/2019,55,10,90,50,5,85,0.416666667,0.416666667,
Marianna,30.857,-85.168,2019,110,1,GA06G,Control,42,42,0,0,0,7/3/2019,0,0,0,0,0,0,0,0,
Marianna,30.857,-85.168,2019,110,1,GA06G,Control,51,9,0,0,0,7/12/2019,0,0,0,0,0,0,0,0,
Marianna,30.857,-85.168,2019,110,1,GA06G,Control,63,12,45,45,45,7/24/2019,50,50,50,90,90,90,3.75,7.5,
Marianna,30.857,-85.168,2019,110,1,GA06G,Control,78,15,5,5,50,8/8/2019,10,10,60,10,10,100,0.333333333,0.666666667,
Marianna,30.857,-85.168,2019,110,1,GA06G,Control,93,15,20,10,60,8/23/2019,25,10,70,20,15,115,0.666666667,1,
Marianna,30.857,-85.168,2019,110,1,GA06G,Control,106,13,0,0,60,9/5/2019,15,0,70,15,5,120,0,0.384615385,
Marianna,30.857,-85.168,2019,110,1,GA06G,Control,121,15,5,0,60,9/20/2019,50,15,85,50,25,145,0,1.666666667,
Marianna,30.857,-85.168,2019,110,1,GA06G,Control,133,12,10,0,60,10/2/2019,50,10,95,40,10,155,0,0.833333333,
Marianna,30.857,-85.168,2019,111,1,GA06G,Grn1,42,42,5,5,5,7/3/2019,5,5,5,5,5,5,0.119047619,0.119047619,
Marianna,30.857,-85.168,2019,111,1,GA06G,Grn1,51,9,5,5,10,7/12/2019,15,10,15,15,10,15,0.555555556,1.111111111,
Marianna,30.857,-85.168,2019,111,1,GA06G,Grn1,63,12,5,5,15,7/24/2019,5,0,15,0,0,15,0.416666667,0,
Marianna,30.857,-85.168,2019,111,1,GA06G,Grn1,78,15,20,20,35,8/8/2019,50,50,65,45,45,60,1.333333333,3,
Marianna,30.857,-85.168,2019,111,1,GA06G,Grn1,93,15,60,40,75,8/23/2019,65,25,90,50,15,75,2.666666667,1,
Marianna,30.857,-85.168,2019,111,1,GA06G,Grn1,106,13,5,0,75,9/5/2019,50,0,90,50,5,80,0,0.384615385,
Marianna,30.857,-85.168,2019,111,1,GA06G,Grn1,121,15,5,5,80,9/20/2019,50,5,95,50,5,85,0.333333333,0.333333333,
Marianna,30.857,-85.168,2019,111,1,GA06G,Grn1,133,12,10,0,80,10/2/2019,30,0,95,20,0,85,0,0,
Marianna,30.857,-85.168,2019,112,1,GA06G,Grn control,42,42,0,0,0,7/3/2019,0,0,0,0,0,0,0,0,
Marianna,30.857,-85.168,2019,112,1,GA06G,Grn control,51,9,0,0,0,7/12/2019,5,5,5,5,5,5,0,0.555555556,
Marianna,30.857,-85.168,2019,112,1,GA06G,Grn control,63,12,15,15,15,7/24/2019,15,10,15,0,0,5,1.25,0,
Marianna,30.857,-85.168,2019,112,1,GA06G,Grn control,78,15,10,10,25,8/8/2019,15,10,25,10,10,15,0.666666667,0.666666667,
Marianna,30.857,-85.168,2019,112,1,GA06G,Grn control,93,15,10,5,30,8/23/2019,15,10,35,15,15,30,0.333333333,1,
Marianna,30.857,-85.168,2019,112,1,GA06G,Grn control,106,13,10,10,40,9/5/2019,15,10,45,15,10,40,0.769230769,0.769230769,
Marianna,30.857,-85.168,2019,112,1,GA06G,Grn control,121,15,5,0,40,9/20/2019,50,15,60,45,15,55,0,1,
Marianna,30.857,-85.168,2019,112,1,GA06G,Grn control,133,12,0,0,40,10/2/2019,25,10,70,25,10,65,0,0.833333333,
Marianna,30.857,-85.168,2019,113,1,GA06G,Scl2,42,42,0,0,0,7/3/2019,0,0,0,0,0,0,0,0,
Marianna,30.857,-85.168,2019,113,1,GA06G,Scl2,51,9,0,0,0,7/12/2019,0,0,0,0,0,0,0,0,
Marianna,30.857,-85.168,2019,113,1,GA06G,Scl2,63,12,0,0,0,7/24/2019,0,0,0,0,0,0,0,0,
Marianna,30.857,-85.168,2019,113,1,GA06G,Scl2,78,15,40,40,40,8/8/2019,40,40,40,40,40,40,2.666666667,2.666666667,
Marianna,30.857,-85.168,2019,113,1,GA06G,Scl2,93,15,55,25,65,8/23/2019,60,30,70,40,15,55,1.666666667,1,
Marianna,30.857,-85.168,2019,113,1,GA06G,Scl2,106,13,5,0,65,9/5/2019,25,0,70,25,0,55,0,0,
Marianna,30.857,-85.168,2019,113,1,GA06G,Scl2,121,15,25,5,70,9/20/2019,55,5,75,55,20,75,0.333333333,1.333333333,
Marianna,30.857,-85.168,2019,113,1,GA06G,Scl2,133,12,5,5,75,10/2/2019,35,5,80,35,5,80,0.416666667,0.416666667,
Marianna,30.857,-85.168,2019,114,1,GA06G,Grn3,42,42,0,0,0,7/3/2019,0,0,0,0,0,0,0,0,
Marianna,30.857,-85.168,2019,114,1,GA06G,Grn3,51,9,0,0,0,7/12/2019,0,0,0,0,0,0,0,0,
Marianna,30.857,-85.168,2019,114,1,GA06G,Grn3,63,12,0,0,0,7/24/2019,5,5,5,5,5,5,0,0.416666667,
Marianna,30.857,-85.168,2019,114,1,GA06G,Grn3,78,15,0,0,0,8/8/2019,0,0,5,0,0,5,0,0,
Marianna,30.857,-85.168,2019,114,1,GA06G,Grn3,93,15,0,0,0,8/23/2019,10,10,15,10,10,15,0,0.666666667,
Marianna,30.857,-85.168,2019,114,1,GA06G,Grn3,106,13,0,0,0,9/5/2019,15,5,20,15,5,20,0,0.384615385,
Marianna,30.857,-85.168,2019,114,1,GA06G,Grn3,121,15,0,0,0,9/20/2019,50,35,55,50,35,55,0,2.333333333,
Marianna,30.857,-85.168,2019,114,1,GA06G,Grn3,133,12,0,0,0,10/2/2019,45,5,60,45,5,60,0,0.416666667,
Marianna,30.857,-85.168,2019,115,1,GA06G,Scl1,42,42,0,0,0,7/3/2019,0,0,0,0,0,0,0,0,
Marianna,30.857,-85.168,2019,115,1,GA06G,Scl1,51,9,0,0,0,7/12/2019,0,0,0,0,0,0,0,0,
Marianna,30.857,-85.168,2019,115,1,GA06G,Scl1,63,12,0,0,0,7/24/2019,0,0,0,0,0,0,0,0,
Marianna,30.857,-85.168,2019,115,1,GA06G,Scl1,78,15,5,5,5,8/8/2019,15,15,15,15,15,15,0.333333333,1,
Marianna,30.857,-85.168,2019,115,1,GA06G,Scl1,93,15,50,50,55,8/23/2019,55,45,60,25,20,35,3.333333333,1.333333333,
Marianna,30.857,-85.168,2019,115,1,GA06G,Scl1,106,13,35,15,70,9/5/2019,55,15,75,45,20,55,1.153846154,1.538461538,
Marianna,30.857,-85.168,2019,115,1,GA06G,Scl1,121,15,20,15,85,9/20/2019,60,15,90,45,5,60,1,0.333333333,
Marianna,30.857,-85.168,2019,115,1,GA06G,Scl1,133,12,5,0,85,10/2/2019,30,0,90,30,5,65,0,0.416666667,
Marianna,30.857,-85.168,2019,116,1,GA06G,Scl3,42,42,0,0,0,7/3/2019,0,0,0,0,0,0,0,0,
Marianna,30.857,-85.168,2019,116,1,GA06G,Scl3,51,9,0,0,0,7/12/2019,0,0,0,0,0,0,0,0,
Marianna,30.857,-85.168,2019,116,1,GA06G,Scl3,63,12,35,35,35,7/24/2019,35,35,35,10,10,10,2.916666667,0.833333333,
Marianna,30.857,-85.168,2019,116,1,GA06G,Scl3,78,15,0,0,35,8/8/2019,20,15,50,20,20,30,0,1.333333333,
Marianna,30.857,-85.168,2019,116,1,GA06G,Scl3,93,15,5,0,35,8/23/2019,5,0,50,5,5,35,0,0.333333333,
Marianna,30.857,-85.168,2019,116,1,GA06G,Scl3,106,13,5,0,35,9/5/2019,10,0,50,10,5,40,0,0.384615385,
Marianna,30.857,-85.168,2019,116,1,GA06G,Scl3,121,15,0,0,35,9/20/2019,60,25,75,60,35,75,0,2.333333333,
Marianna,30.857,-85.168,2019,116,1,GA06G,Scl3,133,12,10,5,40,10/2/2019,70,10,85,70,10,85,0.416666667,0.833333333,
Marianna,30.857,-85.168,2019,201,2,GA06G,Control,42,42,0,0,0,7/3/2019,0,0,0,0,0,0,0,0,
Marianna,30.857,-85.168,2019,201,2,GA06G,Control,51,9,0,0,0,7/12/2019,5,5,5,5,5,5,0,0.555555556,
Marianna,30.857,-85.168,2019,201,2,GA06G,Control,63,12,20,20,20,7/24/2019,20,20,25,0,0,5,1.666666667,0,
Marianna,30.857,-85.168,2019,201,2,GA06G,Control,78,15,5,5,25,8/8/2019,25,25,50,25,25,30,0.333333333,1.666666667,
Marianna,30.857,-85.168,2019,201,2,GA06G,Control,93,15,15,0,25,8/23/2019,20,0,50,20,15,45,0,1,
Marianna,30.857,-85.168,2019,201,2,GA06G,Control,106,13,0,0,25,9/5/2019,0,0,50,0,0,45,0,0,
Marianna,30.857,-85.168,2019,201,2,GA06G,Control,121,15,5,5,30,9/20/2019,30,15,65,25,10,55,0.333333333,0.666666667,
Marianna,30.857,-85.168,2019,201,2,GA06G,Control,133,12,0,0,30,10/2/2019,20,0,65,20,0,55,0,0,
Marianna,30.857,-85.168,2019,202,2,GA06G,Grn1,42,42,5,5,5,7/3/2019,15,15,15,15,15,15,0.119047619,0.357142857,
Marianna,30.857,-85.168,2019,202,2,GA06G,Grn1,51,9,15,15,20,7/12/2019,25,20,35,15,10,25,1.666666667,1.111111111,
Marianna,30.857,-85.168,2019,202,2,GA06G,Grn1,63,12,45,30,50,7/24/2019,55,35,70,35,25,50,2.5,2.083333333,
Marianna,30.857,-85.168,2019,202,2,GA06G,Grn1,78,15,15,5,55,8/8/2019,70,25,95,70,40,90,0.333333333,2.666666667,
Marianna,30.857,-85.168,2019,202,2,GA06G,Grn1,93,15,30,10,65,8/23/2019,65,5,100,60,5,95,0.666666667,0.333333333,
Marianna,30.857,-85.168,2019,202,2,GA06G,Grn1,106,13,10,10,75,9/5/2019,80,0,100,80,0,95,0.769230769,0,
Marianna,30.857,-85.168,2019,202,2,GA06G,Grn1,121,15,10,0,75,9/20/2019,65,0,100,55,0,95,0,0,
Marianna,30.857,-85.168,2019,202,2,GA06G,Grn1,133,12,0,0,75,10/2/2019,50,0,100,50,0,95,0,0,
Marianna,30.857,-85.168,2019,203,2,GA06G,Grn3,42,42,5,5,5,7/3/2019,5,5,5,5,5,5,0.119047619,0.119047619,
Marianna,30.857,-85.168,2019,203,2,GA06G,Grn3,51,9,0,0,5,7/12/2019,0,0,5,0,0,5,0,0,
Marianna,30.857,-85.168,2019,203,2,GA06G,Grn3,63,12,15,15,20,7/24/2019,15,15,20,5,5,10,1.25,0.416666667,
Marianna,30.857,-85.168,2019,203,2,GA06G,Grn3,78,15,10,5,25,8/8/2019,30,20,40,30,25,35,0.333333333,1.666666667,
Marianna,30.857,-85.168,2019,203,2,GA06G,Grn3,93,15,20,10,35,8/23/2019,45,10,50,35,10,45,0.666666667,0.666666667,
Marianna,30.857,-85.168,2019,203,2,GA06G,Grn3,106,13,10,0,35,9/5/2019,30,0,50,30,0,45,0,0,
Marianna,30.857,-85.168,2019,203,2,GA06G,Grn3,121,15,0,0,35,9/20/2019,45,10,60,45,10,55,0,0.666666667,
Marianna,30.857,-85.168,2019,203,2,GA06G,Grn3,133,12,0,0,35,10/2/2019,15,0,60,15,0,55,0,0,
Marianna,30.857,-85.168,2019,204,2,GA06G,Scl3,42,42,0,0,0,7/3/2019,0,0,0,0,0,0,0,0,
Marianna,30.857,-85.168,2019,204,2,GA06G,Scl3,51,9,10,10,10,7/12/2019,10,10,10,0,0,0,1.111111111,0,
Marianna,30.857,-85.168,2019,204,2,GA06G,Scl3,63,12,0,0,10,7/24/2019,0,0,10,0,0,0,0,0,
Marianna,30.857,-85.168,2019,204,2,GA06G,Scl3,78,15,5,5,15,8/8/2019,15,15,25,15,15,15,0.333333333,1,
Marianna,30.857,-85.168,2019,204,2,GA06G,Scl3,93,15,10,10,25,8/23/2019,25,20,45,25,20,35,0.666666667,1.333333333,
Marianna,30.857,-85.168,2019,204,2,GA06G,Scl3,106,13,25,15,40,9/5/2019,65,40,85,65,45,80,1.153846154,3.461538462,
Marianna,30.857,-85.168,2019,204,2,GA06G,Scl3,121,15,5,0,40,9/20/2019,55,5,90,55,5,85,0,0.333333333,
Marianna,30.857,-85.168,2019,204,2,GA06G,Scl3,133,12,5,5,45,10/2/2019,60,0,90,60,0,85,0.416666667,0,
